"","Qm","p"
"logmass",19.2862509758257,1.12513645397445e-05
"Dist_near_mainland",7.13681645275702,0.00755171067062105
"Island_km2",16.438610794362,5.0251178096356e-05
"logmass:Dist_near_mainland",5.13155954513759,0.0234946082822448
"logmass:Island_km2",10.0618561019886,0.001513706491101
"logmass:dist & logmass:area",12.2290201039868,0.00221055856289926
"fullmodel",45.8318176672006,45.8318176672006
