"","Qm","p"
"logmass",2.8655573662544,0.0904943567221498
"tseas",0.214563655562784,0.643213731868865
"logmass:tseas",0.338446237030082,0.560727459262217
"fullmodel",28.7195889811016,2.56478408560761e-06
