"","Qm","p"
"logmass",19.5890408402393,9.6018390905538e-06
"Dist_near_mainland",7.2535734218843,0.00707600617941548
"Island_km2",16.8878244832467,3.96551345125378e-05
"logmass:Dist_near_mainland",4.98583698141685,0.0255556197750173
"logmass:Island_km2",10.0936842425892,0.00148778352161641
"logmass:dist & logmass:area",12.1782670201374,0.00226737271951491
"fullmodel",46.5791245198162,46.5791245198162
