"b","lci","uci"
0.348358858643352,-0.0889009389987019,0.785618656285407
-0.265578102593674,-0.395025778319604,-0.136130426867745
0.0551882744958635,-0.0134809620304551,0.123857511022182
-0.0365425308672452,-0.0859316943216686,0.0128466325871781
