"b","lci","uci"
0.379281938456163,-0.0239697714406465,0.782533648352972
-0.290595962367948,-0.420288133231002,-0.160903791504894
0.095688317527088,0.0254854671435721,0.165891167910604
-0.0825675227827218,-0.122481480178662,-0.0426535653867817
-0.0583898085987988,-0.108909472931204,-0.00787014426639319
0.0430017376846604,0.016431524092911,0.0695719512764098
