"b","lci","uci"
0.378309934847884,-0.00890261398733105,0.765522483683099
-0.28927784408907,-0.417380070346279,-0.161175617831861
0.0955575595787192,0.0260171674639211,0.165097951693517
-0.0829322244521136,-0.122485691012253,-0.0433787578919739
-0.0569659556413396,-0.10696876910584,-0.00696314217683902
0.0425962703075417,0.0163181190580912,0.0688744215569922
