"","Qm","p"
"logmass",16.494507073188,4.87912223121511e-05
"Dist_near_mainland",2.65102564373487,0.103483109457601
"logmass:Dist_near_mainland",2.00537061754408,0.156742981793536
"fullmodel",31.525801234585,6.58727143100642e-07
