"b","lci","uci"
0.440309144965096,0.0256665586020633,0.854951731328129
-0.31430688150546,-0.454604441186889,-0.174009321824032
0.0838459578420256,-0.330924529306999,0.498616444991051
-0.0393236018417577,-0.255444908551039,0.176797704867523
