"b","lci","uci"
0.346791718198449,-0.0718498663704222,0.76543330276732
-0.264752098292121,-0.392536638860659,-0.136967557723583
0.0551342050326103,-0.0129131313617215,0.123181541426942
-0.0354698833487694,-0.0843973550446893,0.0134575883471505
