"","Qm","p"
"logmass",21.7583198411528,3.09245869244937e-06
"Dist_near_mainland",4.76939576681435,0.0289699915146937
"Island_km2",4.19297992920709,0.0405916868862558
"logmass:Dist_near_mainland",6.13865915293601,0.013225756477556
"logmass:Island_km2",7.61700656848888,0.00578203856041951
"logmass:dist & logmass:area",11.3774989394007,0.00338382189643496
"fullmodel",41.3770843632972,7.87282820986427e-08
