"","Qm","p"
"logmass",13.3414213357928,0.000259607506463295
"Dist_near_mainland",2.28522835417444,0.130610917189945
"logmass:Dist_near_mainland",2.80883791762296,0.0937462618624113
"fullmodel",28.6026349996653,2.71404554639732e-06
