"","Qm","p"
"logmass",6.14948557017031,0.0131450331513919
"tseas",0.841646029145201,0.35892642965937
"logmass:tseas",0.869056687774725,0.351216589745737
"fullmodel",27.9904407635697,3.6488551938557e-06
