"b","lci","uci"
0.104918652610704,-0.103486053328873,0.313323358550281
-0.136036658729733,-0.385518081815111,0.113444764355644
0.076047006255286,-0.0389167724488154,0.191010784959387
-0.00423390110771432,-0.138154373976305,0.129686571760876
