"","Qm","p"
"logmass",0.653902976484072,0.418720710241839
"Dist_near_mainland",1.75297633713387,0.185503002430046
"logmass:Dist_near_mainland",0.016831364323654,0.89677549871246
"fullmodel",4.99432124931417,0.172213442908027
