"b","lci","uci"
0.345657054532904,0.113167761282812,0.578146347782996
-0.233814394779251,-0.495150866882257,0.0275220773237553
-0.078080824864162,-0.154236198631478,-0.00192545109684573
0.0709168180857536,-0.00873040489120372,0.150564041062711
