"","Qm","p"
"logmass",1.1421724213752,0.285193751551232
"Dist_near_mainland",1.68088640897414,0.194806711248845
"logmass:Dist_near_mainland",0.00383957940520109,0.95059123013436
"fullmodel",5.56133169880365,0.135015976806824
