"b","lci","uci"
0.236435985431936,-0.287908598119518,0.760780568983391
-0.180620282802532,-0.745733170576814,0.38449260497175
-0.0603422311834219,-0.832396207817551,0.711711745450707
0.0816410491103087,-0.786784818495702,0.95006691671632
