"","Qm","p"
"logmass",4.75171028982299,0.0292691899934246
"Island_km2",1.04984915004186,0.305541831514772
"logmass:Island_km2",0.134403058061261,0.713909779068134
"fullmodel",25.9619333782566,9.71404849094175e-06
